pid,model,rank,elpd_waic,p_waic,elpd_diff,weight,se,dse,warning,divergences,discontinuities
5cbe00898f939c0017c0b9d8,WSLS,2.0,-27.795296461554244,0.9343231916427612,3.723739968897462,0.2723557740621041,4.643105938439669,4.488914393827014,0.0,0.0,0.0
5cc22481f6ef910019e5120f,WSLS,0.0,-15.564024702645838,0.887320339679718,0.0,0.961559260710284,5.142156715017702,0.0,0.0,0.0,0.0
5cc22481f6ef910019e5120f,Bayes,1.0,-16.44634494849015,1.238083839416504,0.882320245844312,0.0,4.638223950854488,1.1071985733676757,0.0,0.0,0.0
5cc22481f6ef910019e5120f,RWModel,2.0,-22.108329881764803,1.4645113945007324,6.544305179118965,0.038440739289716,4.982495196814213,3.2831569834166623,0.0,0.0,0.0
5ce2f6723f8060000109feab,WSLS,0.0,-0.9153298223973252,0.0145548656582832,0.0,1.0,2.2274656365972963e-10,0.0,0.0,0.0,0.0
5ce2f6723f8060000109feab,Bayes,1.0,-2.1490689045458566,0.0706444531679153,1.2337390821485317,1.837918706115716e-12,0.1522046989899289,0.1522046989742592,0.0,0.0,0.0
5ce2f6723f8060000109feab,RWModel,2.0,-18.61961014257668,0.4543069005012512,17.70428032017935,0.0,2.84100926877222,2.841009268769379,0.0,0.0,0.0
5ce83f6ffdd26c00193b9611,WSLS,0.0,-32.11330017866567,0.9993026852607728,0.0,0.5328390399752625,4.152830170600438,0.0,0.0,0.0,0.0
5ce83f6ffdd26c00193b9611,Bayes,1.0,-32.23821895988658,1.6931427717208862,0.1249187812209129,1.1118493413068209e-15,3.626396606311909,1.7487830403178686,0.0,0.0,0.0
5ce83f6ffdd26c00193b9611,RWModel,2.0,-32.30351804983694,1.357701063156128,0.1902178711712701,0.4671609600247364,4.133101402438056,3.410868340063548,0.0,0.0,0.0
5cf5134c8f8ff80019e76721,Bayes,0.0,-2.74544706242159,0.2785108983516693,0.0,1.0,0.4368756596066293,0.0,0.0,0.0,0.0
5cf5134c8f8ff80019e76721,RWModel,1.0,-7.908092865044523,0.7042292952537537,5.162645802622933,4.1683323459551497e-13,2.763605133708052,2.527404032133694,1.0,0.0,0.0
5cf5134c8f8ff80019e76721,WSLS,2.0,-29.357243104837835,0.9684211015701294,26.611796042416245,0.0,4.477232172399194,4.239401561371248,0.0,0.0,0.0
5d003450f641130018828b8e,RWModel,0.0,-31.14761404622368,1.4632216691970823,0.0,0.6937118954266988,3.9452669695490816,0.0,0.0,0.0,0.0
5d003450f641130018828b8e,Bayes,1.0,-32.63097254326567,1.650725483894348,1.4833584970419906,0.0,3.329359439072896,2.146347375511416,0.0,0.0,0.0
5d003450f641130018828b8e,WSLS,2.0,-33.28899133205414,0.9594929814338684,2.1413772858304583,0.3062881045733012,3.914934960661279,3.4212944520991586,0.0,0.0,0.0
